Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp64, posit32>;Error DOT Acc<fp64, posit16>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
9;471000000;-1.8615756326570558e+03;-1.8615748291015625e+03;-1.8615756326570611e+03;-1.8615755615234375e+03;-1.8615756225585938e+03;-1.8600000000000000e+03;-1.8615727539062500e+03;-1.8615756326570511e+03;-1.8615667724609375e+03
0;473000000;3.1744519314847025e+03;3.1744362792968750e+03;3.1744519314847080e+03;3.1744521484375000e+03;3.1744519042968750e+03;3.1720000000000000e+03;3.1744389648437500e+03;3.1744519314847339e+03;3.1744616699218750e+03
1;473000000;2.7484084589646900e+03;2.7484179687500000e+03;2.7484084589646941e+03;2.7484086914062500e+03;2.7484083862304688e+03;2.7440000000000000e+03;2.7484150390625000e+03;2.7484084589647100e+03;2.7484108886718750e+03
2;473000000;2.9431703641785912e+03;2.9431708984375000e+03;2.9431703641785930e+03;2.9431704101562500e+03;2.9431702880859375e+03;2.9400000000000000e+03;2.9431728515625000e+03;2.9431703641786130e+03;2.9431723632812500e+03
3;473000000;1.4013380446665917e+03;1.4013479003906250e+03;1.4013380446665742e+03;1.4013381347656250e+03;1.4013380126953125e+03;1.4000000000000000e+03;1.4013443603515625e+03;1.4013380446665956e+03;1.4013430175781250e+03
4;473000000;1.5243970945503756e+03;1.5243942871093750e+03;1.5243970945503718e+03;1.5243972167968750e+03;1.5243970642089844e+03;1.5240000000000000e+03;1.5243961181640625e+03;1.5243970945504045e+03;1.5244038085937500e+03
5;473000000;6.1848221865471271e+02;6.1848510742187500e+02;6.1848221865471419e+02;6.1848229980468750e+02;6.1848220825195312e+02;6.1800000000000000e+02;6.1848657226562500e+02;6.1848221865474648e+02;6.1848608398437500e+02
6;473000000;4.8172740448138214e+01;4.8167991638183594e+01;4.8172740448140338e+01;4.8172809600830078e+01;4.8172735691070557e+01;4.8468750000000000e+01;4.8165023803710938e+01;4.8172740448155764e+01;4.8176269531250000e+01
7;473000000;-5.4400961994517161e+02;-5.4400958251953125e+02;-5.4400961994515922e+02;-5.4400952148437500e+02;-5.4400961303710938e+02;-5.4300000000000000e+02;-5.4400781250000000e+02;-5.4400961994514728e+02;-5.4400000000000000e+02
8;473000000;-2.3611666485721316e+03;-2.3611635742187500e+03;-2.3611666485721385e+03;-2.3611665039062500e+03;-2.3611666259765625e+03;-2.3600000000000000e+03;-2.3611669921875000e+03;-2.3611666485721289e+03;-2.3611586914062500e+03
9;473000000;-1.5655554553573731e+03;-1.5655500488281250e+03;-1.5655554553573711e+03;-1.5655552978515625e+03;-1.5655554504394531e+03;-1.5640000000000000e+03;-1.5655521240234375e+03;-1.5655554553573525e+03;-1.5655466308593750e+03
0;475000000;3.5049988635961895e+03;3.5049892578125000e+03;3.5049988635961899e+03;3.5049990234375000e+03;3.5049988403320312e+03;3.5040000000000000e+03;3.5049916992187500e+03;3.5049988635962204e+03;3.5050073242187500e+03
1;475000000;3.0520373593287204e+03;3.0520302734375000e+03;3.0520373593287140e+03;3.0520375976562500e+03;3.0520372924804688e+03;3.0480000000000000e+03;3.0520349121093750e+03;3.0520373593287422e+03;3.0520424804687500e+03
2;475000000;2.7400950599311018e+03;2.7400996093750000e+03;2.7400950599311118e+03;2.7400952148437500e+03;2.7400950317382812e+03;2.7360000000000000e+03;2.7400979003906250e+03;2.7400950599311291e+03;2.7400971679687500e+03
3;475000000;1.4822106590921455e+03;1.4822187500000000e+03;1.4822106590921385e+03;1.4822106933593750e+03;1.4822106323242188e+03;1.4820000000000000e+03;1.4822124023437500e+03;1.4822106590921630e+03;1.4822167968750000e+03
4;475000000;1.5920044277871536e+03;1.5920078125000000e+03;1.5920044277871618e+03;1.5920045166015625e+03;1.5920043945312500e+03;1.5920000000000000e+03;1.5920062255859375e+03;1.5920044277871793e+03;1.5920112304687500e+03
5;475000000;4.1063775158733802e+02;4.1063946533203125e+02;4.1063775158733984e+02;4.1063784790039062e+02;4.1063774108886719e+02;4.1050000000000000e+02;4.1064300537109375e+02;4.1063775158735825e+02;4.1064172363281250e+02
6;475000000;1.5308789506957442e+02;1.5308468627929688e+02;1.5308789506958124e+02;1.5308798217773438e+02;1.5308788871765137e+02;1.5325000000000000e+02;1.5308160400390625e+02;1.5308789506959965e+02;1.5309155273437500e+02
7;475000000;-3.0377433342620856e+02;-3.0377371215820312e+02;-3.0377433342621390e+02;-3.0377423095703125e+02;-3.0377433013916016e+02;-3.0300000000000000e+02;-3.0377294921875000e+02;-3.0377433342619133e+02;-3.0376391601562500e+02
8;475000000;-2.1391355081915990e+03;-2.1391323242187500e+03;-2.1391355081916072e+03;-2.1391352539062500e+03;-2.1391354980468750e+03;-2.1360000000000000e+03;-2.1391325683593750e+03;-2.1391355081916017e+03;-2.1391276855468750e+03
9;475000000;-2.1564915962838895e+03;-2.1564941406250000e+03;-2.1564915962838741e+03;-2.1564914550781250e+03;-2.1564915771484375e+03;-2.1520000000000000e+03;-2.1564943847656250e+03;-2.1564915962838722e+03;-2.1564846191406250e+03
0;477000000;2.9792786951100934e+03;2.9792778320312500e+03;2.9792786951100820e+03;2.9792788085937500e+03;2.9792786254882812e+03;2.9760000000000000e+03;2.9792722167968750e+03;2.9792786951100998e+03;2.9792880859375000e+03
1;477000000;3.2836153777110253e+03;3.2836252441406250e+03;3.2836153777110117e+03;3.2836154785156250e+03;3.2836153564453125e+03;3.2800000000000000e+03;3.2836220703125000e+03;3.2836153777110467e+03;3.2836198730468750e+03
2;477000000;2.7646673139064283e+03;2.7646728515625000e+03;2.7646673139064301e+03;2.7646674804687500e+03;2.7646672973632812e+03;2.7640000000000000e+03;2.7646745605468750e+03;2.7646673139064496e+03;2.7646699218750000e+03
3;477000000;1.7246179227647017e+03;1.7246206054687500e+03;1.7246179227647083e+03;1.7246180419921875e+03;1.7246178894042969e+03;1.7240000000000000e+03;1.7246125488281250e+03;1.7246179227647267e+03;1.7246242675781250e+03
4;477000000;1.7622016653711039e+03;1.7622031250000000e+03;1.7622016653711075e+03;1.7622017822265625e+03;1.7622016296386719e+03;1.7620000000000000e+03;1.7622034912109375e+03;1.7622016653711169e+03;1.7622081298828125e+03
5;477000000;1.0211109570284937e+03;1.0211112670898438e+03;1.0211109570284925e+03;1.0211110839843750e+03;1.0211109466552734e+03;1.0210000000000000e+03;1.0211093750000000e+03;1.0211109570285143e+03;1.0211154785156250e+03
6;477000000;2.1265161314770876e+02;2.1265115356445312e+02;2.1265161314772115e+02;2.1265168762207031e+02;2.1265160560607910e+02;2.1287500000000000e+02;2.1264654541015625e+02;2.1265161314773286e+02;2.1265795898437500e+02
7;477000000;-1.4783725951072225e+02;-1.4783612060546875e+02;-1.4783725951071432e+02;-1.4783717346191406e+02;-1.4783725929260254e+02;-1.4725000000000000e+02;-1.4783602905273438e+02;-1.4783725951070619e+02;-1.4782763671875000e+02
8;477000000;-2.3823646556994504e+03;-2.3823583984375000e+03;-2.3823646556994472e+03;-2.3823645019531250e+03;-2.3823646240234375e+03;-2.3800000000000000e+03;-2.3823625488281250e+03;-2.3823646556994381e+03;-2.3823564453125000e+03
9;477000000;-2.2079310544786645e+03;-2.2079316406250000e+03;-2.2079310544786740e+03;-2.2079309082031250e+03;-2.2079310302734375e+03;-2.2040000000000000e+03;-2.2079311523437500e+03;-2.2079310544786499e+03;-2.2079208984375000e+03
0;479000000;2.7409391953673867e+03;2.7409313964843750e+03;2.7409391953673639e+03;2.7409394531250000e+03;2.7409391479492188e+03;2.7400000000000000e+03;2.7409343261718750e+03;2.7409391953673899e+03;2.7409484863281250e+03
1;479000000;3.1490334953730189e+03;3.1490520019531250e+03;3.1490334953730253e+03;3.1490336914062500e+03;3.1490334472656250e+03;3.1480000000000000e+03;3.1490446777343750e+03;3.1490334953730185e+03;3.1490368652343750e+03
2;479000000;3.2819187673454921e+03;3.2819282226562500e+03;3.2819187673454903e+03;3.2819189453125000e+03;3.2819187011718750e+03;3.2800000000000000e+03;3.2819255371093750e+03;3.2819187673455103e+03;3.2819206542968750e+03
3;479000000;1.5555226634108301e+03;1.5555212402343750e+03;1.5555226634108292e+03;1.5555228271484375e+03;1.5555226440429688e+03;1.5540000000000000e+03;1.5555172119140625e+03;1.5555226634108512e+03;1.5555283203125000e+03
4;479000000;2.0407138743495150e+03;2.0407132568359375e+03;2.0407138743495107e+03;2.0407139892578125e+03;2.0407138366699219e+03;2.0400000000000000e+03;2.0407152099609375e+03;2.0407138743495304e+03;2.0407199707031250e+03
5;479000000;1.1285446753591491e+03;1.1285469970703125e+03;1.1285446753591427e+03;1.1285447998046875e+03;1.1285446472167969e+03;1.1280000000000000e+03;1.1285410156250000e+03;1.1285446753591712e+03;1.1285483398437500e+03
6;479000000;3.1426726434220313e+02;3.1426419067382812e+02;3.1426726434220308e+02;3.1426733398437500e+02;3.1426725769042969e+02;3.1450000000000000e+02;3.1426263427734375e+02;3.1426726434220473e+02;3.1427221679687500e+02
7;479000000;-2.0001310572912243e+02;-2.0001232910156250e+02;-2.0001310572911910e+02;-2.0001300048828125e+02;-2.0001310539245605e+02;-1.9950000000000000e+02;-2.0001202392578125e+02;-2.0001310572911962e+02;-2.0000366210937500e+02
8;479000000;-2.3343486477260740e+03;-2.3343408203125000e+03;-2.3343486477260726e+03;-2.3343486328125000e+03;-2.3343486328125000e+03;-2.3320000000000000e+03;-2.3343471679687500e+03;-2.3343486477260635e+03;-2.3343400878906250e+03
9;479000000;-2.2420000318721382e+03;-2.2419948730468750e+03;-2.2420000318721368e+03;-2.2420000000000000e+03;-2.2420000000000000e+03;-2.2400000000000000e+03;-2.2420000000000000e+03;-2.2420000318721359e+03;-2.2419907226562500e+03
0;481000000;2.6134481770444991e+03;2.6134541015625000e+03;2.6134481770445018e+03;2.6134484863281250e+03;2.6134481201171875e+03;2.6120000000000000e+03;2.6134594726562500e+03;2.6134481770445468e+03;2.6134550781250000e+03
1;481000000;2.6201234120851914e+03;2.6201315917968750e+03;2.6201234120851818e+03;2.6201235351562500e+03;2.6201233520507812e+03;2.6160000000000000e+03;2.6201259765625000e+03;2.6201234120852141e+03;2.6201284179687500e+03
2;481000000;3.5822218818656684e+03;3.5822082519531250e+03;3.5822218818656652e+03;3.5822221679687500e+03;3.5822218627929688e+03;3.5800000000000000e+03;3.5822114257812500e+03;3.5822218818656752e+03;3.5822248535156250e+03
3;481000000;1.6747669101209335e+03;1.6747813720703125e+03;1.6747669101209419e+03;1.6747670898437500e+03;1.6747668762207031e+03;1.6740000000000000e+03;1.6747829589843750e+03;1.6747669101209485e+03;1.6747714843750000e+03
4;481000000;2.2958250152680434e+03;2.2958183593750000e+03;2.2958250152680457e+03;2.2958251953125000e+03;2.2958249511718750e+03;2.2920000000000000e+03;2.2958254394531250e+03;2.2958250152680566e+03;2.2958310546875000e+03
5;481000000;1.3092019214206712e+03;1.3091989746093750e+03;1.3092019214206805e+03;1.3092020263671875e+03;1.3092019042968750e+03;1.3080000000000000e+03;1.3091975097656250e+03;1.3092019214206916e+03;1.3092045898437500e+03
6;481000000;6.7234127379633605e+02;6.7233526611328125e+02;6.7234127379633662e+02;6.7234136962890625e+02;6.7234126281738281e+02;6.7200000000000000e+02;6.7234344482421875e+02;6.7234127379635356e+02;6.7234643554687500e+02
7;481000000;3.4687084945100764e+01;3.4694763183593750e+01;3.4687084945102100e+01;3.4687179565429688e+01;3.4687082290649414e+01;3.5062500000000000e+01;3.4688461303710938e+01;3.4687084945107472e+01;3.4696044921875000e+01
8;481000000;-1.8970019000878422e+03;-1.8969958496093750e+03;-1.8970019000878524e+03;-1.8970018310546875e+03;-1.8970018920898438e+03;-1.8960000000000000e+03;-1.8969925537109375e+03;-1.8970019000878474e+03;-1.8969956054687500e+03
9;481000000;-2.4259910904616195e+03;-2.4259946289062500e+03;-2.4259910904616358e+03;-2.4259909667968750e+03;-2.4259910278320312e+03;-2.4240000000000000e+03;-2.4259995117187500e+03;-2.4259910904616086e+03;-2.4259819335937500e+03
0;483000000;2.8880304336043964e+03;2.8880468750000000e+03;2.8880304336043969e+03;2.8880307617187500e+03;2.8880303955078125e+03;2.8840000000000000e+03;2.8880405273437500e+03;2.8880304336044255e+03;2.8880368652343750e+03
1;483000000;2.8033675336628326e+03;2.8033747558593750e+03;2.8033675336628276e+03;2.8033676757812500e+03;2.8033674926757812e+03;2.8000000000000000e+03;2.8033818359375000e+03;2.8033675336628853e+03;2.8033715820312500e+03
2;483000000;3.0527802291741787e+03;3.0527756347656250e+03;3.0527802291741805e+03;3.0527805175781250e+03;3.0527802124023438e+03;3.0520000000000000e+03;3.0527727050781250e+03;3.0527802291742009e+03;3.0527832031250000e+03
3;483000000;1.8972693394752096e+03;1.8972767333984375e+03;1.8972693394751961e+03;1.8972694091796875e+03;1.8972693176269531e+03;1.8960000000000000e+03;1.8972821044921875e+03;1.8972693394752214e+03;1.8972739257812500e+03
4;483000000;2.0750410483277992e+03;2.0750419921875000e+03;2.0750410483277965e+03;2.0750412597656250e+03;2.0750410156250000e+03;2.0720000000000000e+03;2.0750419921875000e+03;2.0750410483278179e+03;2.0750468750000000e+03
5;483000000;1.6518014624710545e+03;1.6518010253906250e+03;1.6518014624710579e+03;1.6518016357421875e+03;1.6518014221191406e+03;1.6500000000000000e+03;1.6518024902343750e+03;1.6518014624710841e+03;1.6518046875000000e+03
6;483000000;9.1780631631081371e+02;9.1780883789062500e+02;9.1780631631081587e+02;9.1780645751953125e+02;9.1780630493164062e+02;9.1700000000000000e+02;9.1779895019531250e+02;9.1780631631084270e+02;9.1781030273437500e+02
7;483000000;8.5894423337441594e-01;8.6458587646484375e-01;8.5894423337447279e-01;8.5904347896575928e-01;8.5894254595041275e-01;1.3618164062500000e+00;8.5919189453125000e-01;8.5894423339141213e-01;8.7036132812500000e-01
8;483000000;-2.0673137209545498e+03;-2.0673125000000000e+03;-2.0673137209545484e+03;-2.0673134765625000e+03;-2.0673136596679688e+03;-2.0640000000000000e+03;-2.0673137207031250e+03;-2.0673137209545507e+03;-2.0673071289062500e+03
9;483000000;-2.4114221090467950e+03;-2.4114274902343750e+03;-2.4114221090468004e+03;-2.4114221191406250e+03;-2.4114220581054688e+03;-2.4080000000000000e+03;-2.4114270019531250e+03;-2.4114221090467754e+03;-2.4114125976562500e+03
0;485000000;2.2563951814942438e+03;2.2563945312500000e+03;2.2563951814942598e+03;2.2563952636718750e+03;2.2563951416015625e+03;2.2560000000000000e+03;2.2563933105468750e+03;2.2563951814942775e+03;2.2564030761718750e+03
1;485000000;2.1836945908361840e+03;2.1837072753906250e+03;2.1836945908361863e+03;2.1836948242187500e+03;2.1836945800781250e+03;2.1800000000000000e+03;2.1837028808593750e+03;2.1836945908362268e+03;2.1836977539062500e+03
2;485000000;2.9926599544176265e+03;2.9926574707031250e+03;2.9926599544176165e+03;2.9926601562500000e+03;2.9926599121093750e+03;2.9920000000000000e+03;2.9926611328125000e+03;2.9926599544176433e+03;2.9926621093750000e+03
3;485000000;2.4447487776012968e+03;2.4447421875000000e+03;2.4447487776013036e+03;2.4447487792968750e+03;2.4447487182617188e+03;2.4440000000000000e+03;2.4447470703125000e+03;2.4447487776013013e+03;2.4447551269531250e+03
4;485000000;1.9323717974264664e+03;1.9323740234375000e+03;1.9323717974264596e+03;1.9323719482421875e+03;1.9323717651367188e+03;1.9320000000000000e+03;1.9323698730468750e+03;1.9323717974264835e+03;1.9323781738281250e+03
5;485000000;1.8041849233157452e+03;1.8041840820312500e+03;1.8041849233157379e+03;1.8041850585937500e+03;1.8041849060058594e+03;1.8040000000000000e+03;1.8041809082031250e+03;1.8041849233157700e+03;1.8041870117187500e+03
6;485000000;1.1151826839141390e+03;1.1151827392578125e+03;1.1151826839141409e+03;1.1151828613281250e+03;1.1151826477050781e+03;1.1140000000000000e+03;1.1151811523437500e+03;1.1151826839141597e+03;1.1151850585937500e+03
7;485000000;1.4306338596817497e+02;1.4306826782226562e+02;1.4306338596817815e+02;1.4306350708007812e+02;1.4306338310241699e+02;1.4350000000000000e+02;1.4306542968750000e+02;1.4306338596819069e+02;1.4307275390625000e+02
8;485000000;-1.9255687269578755e+03;-1.9255760498046875e+03;-1.9255687269578800e+03;-1.9255686035156250e+03;-1.9255686950683594e+03;-1.9240000000000000e+03;-1.9255723876953125e+03;-1.9255687269578714e+03;-1.9255626220703125e+03
9;485000000;-1.8968919110004915e+03;-1.8968961181640625e+03;-1.8968919110004870e+03;-1.8968918457031250e+03;-1.8968918762207031e+03;-1.8940000000000000e+03;-1.8968868408203125e+03;-1.8968919110004788e+03;-1.8968845214843750e+03
0;487000000;2.0952537965299771e+03;2.0952578125000000e+03;2.0952537965299839e+03;2.0952539062500000e+03;2.0952537841796875e+03;2.0920000000000000e+03;2.0952622070312500e+03;2.0952537965300030e+03;2.0952609863281250e+03
1;487000000;2.5278405432497871e+03;2.5278496093750000e+03;2.5278405432498057e+03;2.5278408203125000e+03;2.5278405151367188e+03;2.5240000000000000e+03;2.5278642578125000e+03;2.5278405432497843e+03;2.5278435058593750e+03
2;487000000;2.8404281622746553e+03;2.8404262695312500e+03;2.8404281622746548e+03;2.8404282226562500e+03;2.8404281005859375e+03;2.8400000000000000e+03;2.8404321289062500e+03;2.8404281622746421e+03;2.8404306640625000e+03
3;487000000;2.0182671480116405e+03;2.0182694091796875e+03;2.0182671480116514e+03;2.0182672119140625e+03;2.0182671203613281e+03;2.0180000000000000e+03;2.0182673339843750e+03;2.0182671480116733e+03;2.0182729492187500e+03
4;487000000;2.3371600913846801e+03;2.3371647949218750e+03;2.3371600913846860e+03;2.3371601562500000e+03;2.3371600341796875e+03;2.3360000000000000e+03;2.3371628417968750e+03;2.3371600913847024e+03;2.3371665039062500e+03
5;487000000;1.8001478798777596e+03;1.8001458740234375e+03;1.8001478798777696e+03;1.8001480712890625e+03;1.8001478576660156e+03;1.7980000000000000e+03;1.8001506347656250e+03;1.8001478798777875e+03;1.8001486816406250e+03
6;487000000;1.3920022969515226e+03;1.3920020751953125e+03;1.3920022969515342e+03;1.3920024414062500e+03;1.3920022583007812e+03;1.3900000000000000e+03;1.3920054931640625e+03;1.3920022969515485e+03;1.3920059814453125e+03
7;487000000;3.5127600080079037e+02;3.5128271484375000e+02;3.5127600080079776e+02;3.5127612304687500e+02;3.5127599334716797e+02;3.5150000000000000e+02;3.5128112792968750e+02;3.5127600080081493e+02;3.5128369140625000e+02
8;487000000;-1.6134435553028641e+03;-1.6134450683593750e+03;-1.6134435553028620e+03;-1.6134434814453125e+03;-1.6134435424804688e+03;-1.6120000000000000e+03;-1.6134416503906250e+03;-1.6134435553028625e+03;-1.6134382324218750e+03
9;487000000;-1.7562811825663407e+03;-1.7562763671875000e+03;-1.7562811825663362e+03;-1.7562811279296875e+03;-1.7562811584472656e+03;-1.7540000000000000e+03;-1.7562772216796875e+03;-1.7562811825662973e+03;-1.7562739257812500e+03
0;489000000;1.8656318259686273e+03;1.8656375732421875e+03;1.8656318259686291e+03;1.8656319580078125e+03;1.8656318054199219e+03;1.8640000000000000e+03;1.8656384277343750e+03;1.8656318259686554e+03;1.8656408691406250e+03
1;489000000;2.2754396343587778e+03;2.2754511718750000e+03;2.2754396343587964e+03;2.2754396972656250e+03;2.2754395751953125e+03;2.2720000000000000e+03;2.2754460449218750e+03;2.2754396343587919e+03;2.2754414062500000e+03
2;489000000;2.3918938966991009e+03;2.3919035644531250e+03;2.3918938966991036e+03;2.3918940429687500e+03;2.3918938598632812e+03;2.3880000000000000e+03;2.3918991699218750e+03;2.3918938966991045e+03;2.3918957519531250e+03
3;489000000;1.7602822039110965e+03;1.7602780761718750e+03;1.7602822039110913e+03;1.7602823486328125e+03;1.7602821960449219e+03;1.7600000000000000e+03;1.7602905273437500e+03;1.7602822039111052e+03;1.7602885742187500e+03
